Xx,Xy,Xz,Yx,Yy,Yz,Zx,Zy,Zz,Px,Py,Pz
0,0,0,0,0,0,0,0,0,0.006,0.02,0.008
0,0,0,0,0,0,0,0,0,0.006,0.02,0.008
0,0,0,0,0,0,0,0,0,0.006,0.02,0.008
0,0,0,0,0,0,0,0,0,0.006,0.02,0.008
0,0,0,0,0,0,0,0,0,0.006,0.02,0.008
0,0,0,0,0,0,0,0,0,0.006,0.02,0.008
0,0,0,0,0,0,0,0,0,0.006,0.02,0.008
0,0,0,0,0,0,0,0,0,0.006,0.02,0.008
0,0,0,0,0,0,0,0,0,0.006,0.02,0.008
0,0,0,0,0,0,0,0,0,0.006,0.02,0.008
0,0,0,0,0,0,0,0,0,0.006,0.02,0.008
0,-0.002,-0.001,-0.002,-0.001,0.002,0,-0.002,0,0.044,-1.915,-2.022
0,-0.001,-0.001,-0.001,0,0.001,0,-0.001,0,0.07,-1.481,-1.554
0,-0.001,-0.001,-0.001,0,0.001,0,-0.001,0,0.101,-1.476,-1.555
0,-0.001,-0.001,-0.001,0,0.001,0,-0.001,0,0.138,-1.468,-1.542
0,-0.003,-0.001,-0.003,-0.001,0.002,0,-0.002,-0.001,0.327,-2.75,-2.827
0,-0.001,0,-0.001,-0.001,0.001,0,-0.001,0,0.21,-1.455,-1.507
0,-0.002,0,-0.002,-0.001,0.001,0,-0.002,0,0.318,-1.875,-1.92
0,-0.001,0,-0.001,-0.001,0.001,0,-0.001,0,0.276,-1.439,-1.483
0,-0.001,0,-0.001,-0.001,0.001,0,-0.001,0,0.312,-1.436,-1.479
0,-0.001,0,-0.001,-0.001,0.001,0,-0.001,0,0.336,-1.421,-1.468
0,-0.001,0,-0.002,-0.001,0.001,0,-0.001,0,0.419,-1.622,-1.666
0,-0.001,0,-0.001,-0.001,0.001,0,-0.001,0,0.406,-1.404,-1.422
0,-0.001,0,-0.001,-0.001,0.001,0,-0.001,0,0.427,-1.398,-1.431
0,-0.001,0,-0.001,-0.001,0.001,0.001,-0.001,0,0.453,-1.4,-1.418
0,-0.002,0,-0.002,-0.001,0.001,0.001,-0.001,0,0.615,-1.772,-1.81
0,-0.001,0,-0.001,-0.001,0.001,0.001,-0.001,0,0.508,-1.358,-1.383
0,-0.001,0,-0.001,-0.001,0.001,0.001,-0.001,0,0.619,-1.55,-1.57
0,-0.001,0,-0.001,-0.001,0.001,0.001,-0.001,0,0.563,-1.333,-1.355
0,-0.001,0,-0.001,-0.001,0.001,0.001,-0.001,0,0.673,-1.499,-1.536
0,-0.001,0,-0.001,-0.001,0.001,0.001,-0.001,0,0.704,-1.502,-1.533
0,-0.001,0,-0.001,-0.001,0.001,0.001,-0.001,0,0.642,-1.291,-1.324
0,-0.002,0,-0.001,-0.001,0.001,0.001,-0.001,0,0.863,-1.656,-1.68
0,-0.002,0,-0.001,-0.001,0.001,0.001,-0.001,0,0.902,-1.631,-1.652
0,-0.001,0,-0.001,-0.001,0.001,0.001,-0.001,0,0.719,-1.244,-1.272
0,-0.001,0,-0.001,-0.001,0.001,0.001,-0.001,0,0.848,-1.414,-1.454
0,-0.002,0.001,-0.001,-0.001,0.001,0.001,-0.001,0,1.096,-1.743,-1.788
0,-0.001,0,-0.001,0,0.001,0.001,-0.001,0,0.789,-1.195,-1.24
0,-0.001,0.001,-0.001,0,0.001,0.001,-0.001,0,0.82,-1.19,-1.211
0,-0.001,0.001,-0.001,-0.001,0.001,0.001,-0.001,0,0.952,-1.327,-1.391
0,-0.001,0.001,-0.001,-0.001,0.001,0.001,-0.001,0,0.98,-1.316,-1.363
0,-0.001,0.001,-0.001,0,0.001,0.001,0,0,0.878,-1.125,-1.176
0,-0.001,0.001,-0.001,0,0.001,0.001,0,0,0.895,-1.108,-1.174
0,-0.001,0.001,-0.001,0,0.001,0.001,0,0,0.925,-1.091,-1.15
0,-0.001,0.001,-0.001,0,0.001,0.001,0,0,0.936,-1.071,-1.145
0,-0.001,0.001,-0.001,0,0.001,0.001,0,0,0.953,-1.052,-1.124
0,-0.001,0.001,-0.001,0,0.001,0.001,0,0,0.98,-1.036,-1.118
0,-0.001,0.001,-0.001,0,0.001,0.001,0,0,0.994,-1.021,-1.098
0,-0.001,0.001,-0.001,0,0,0.001,0,0,1.014,-0.995,-1.085
0,-0.001,0.001,-0.001,0,0,0.001,0,0,1.027,-0.973,-1.08
0,-0.001,0.001,-0.001,0,0,0.001,0,0,1.043,-0.952,-1.057
0,-0.001,0.001,-0.001,0,0,0.001,0,0,1.061,-0.941,-1.057
0,-0.001,0.001,-0.001,0,0,0.001,0,0,1.079,-0.915,-1.025
0,-0.001,0.001,-0.001,0,0,0.002,0,0,1.25,-1.015,-1.175
0,-0.001,0.001,0,0,0,0.001,0,0,1.104,-0.87,-1.007
0,-0.001,0.002,-0.001,0,0,0.002,0,0,1.6,-1.223,-1.427
0,-0.001,0.001,0,0,0,0.001,0,0,1.134,-0.825,-0.989
0,-0.001,0.002,0,0,0,0.002,0,0,1.482,-1.037,-1.24
0,-0.001,0.001,0,0,0,0.001,0,0,1.166,-0.781,-0.948
0,-0.001,0.001,0,0,0,0.001,0,0,1.176,-0.755,-0.952
0,-0.001,0.001,0,0,0,0.002,0,0,1.354,-0.831,-1.075
0,-0.001,0.001,0,0,0,0.002,0,0,1.377,-0.815,-1.048
0,-0.001,0.001,0,0,0,0.001,0,0,1.212,-0.684,-0.914
0,-0.001,0.002,0,0,0,0.002,0.001,0,1.579,-0.855,-1.144
0,-0.001,0.001,0,0,0,0.001,0.001,0,1.245,-0.643,-0.873
0,-0.001,0.002,0,0,0,0.002,0.001,0,1.599,-0.791,-1.123
0,-0.001,0.002,0,0,0,0.002,0.001,0,1.613,-0.761,-1.117
0,-0.001,0.002,0,0,0,0.002,0.001,0,1.625,-0.728,-1.102
0,0,0.001,0,0,0,0.001,0.001,0,1.268,-0.543,-0.841
0,0,0.002,0,0,0,0.001,0.001,0,1.286,-0.518,-0.827
0,0,0.002,0,0,0,0.001,0.001,0,1.292,-0.495,-0.809
0,0,0.002,0,0,0,0.001,0.001,0,1.292,-0.473,-0.81
0,0,0.002,0,0,0,0.001,0.001,0,1.301,-0.444,-0.798
0,0,0.002,0,0,0,0.002,0.001,0,1.492,-0.488,-0.904
0,0,0.002,0,0,0,0.002,0.001,0,1.693,-0.523,-1.004
0,0,0.002,0,0,0,0.001,0.001,0,1.327,-0.374,-0.768
0,0,0.002,0,0,0,0.001,0.001,0,1.324,-0.35,-0.761
0,0,0.002,0,0,-0.001,0.002,0.001,0,1.899,-0.477,-1.081
0,0,0.002,0,0,0,0.001,0.001,0,1.343,-0.307,-0.753
0,0,0.002,0,0,-0.001,0.001,0.001,0,1.338,-0.282,-0.747
0,0,0.002,0,0,-0.001,0.001,0.001,0,1.348,-0.27,-0.73
0,0,0.002,0,0,-0.001,0.001,0.001,0,1.346,-0.232,-0.722
0,0,0.002,0,0,-0.001,0.001,0.001,0,1.348,-0.215,-0.726
0,0,0.002,0.001,0,-0.001,0.001,0.001,0,1.35,-0.193,-0.712
0,0,0.002,0.001,0,-0.001,0.001,0.001,0,1.552,-0.197,-0.803
0,0,0.002,0.001,0,-0.001,0.001,0.001,0,1.361,-0.157,-0.688
0,0.001,0.002,0.001,0.001,-0.001,0.002,0.002,0,1.756,-0.165,-0.877
0,0,0.002,0.001,0,-0.001,0.001,0.001,0,1.362,-0.096,-0.69
0,0.001,0.002,0.001,0,-0.001,0.001,0.001,0,1.369,-0.079,-0.685
0,0.001,0.002,0.001,0.001,-0.001,0.001,0.001,0,1.365,-0.047,-0.678
0,0.001,0.002,0.001,0.001,-0.001,0.001,0.001,0,1.364,-0.019,-0.664
0,0.001,0.002,0.001,0.001,-0.001,0.001,0.001,0,1.363,-0.001,-0.662
0,0.001,0.002,0.001,0.001,-0.001,0.001,0.001,0,1.365,0.012,-0.664
0,0.001,0.002,0.001,0.001,-0.001,0.001,0.002,0,1.772,0.047,-0.826
0,0.001,0.002,0.001,0.001,-0.001,0.001,0.001,0,1.363,0.066,-0.648
0,0.001,0.002,0.001,0.001,-0.001,0.001,0.001,0,1.366,0.093,-0.648
0,0.001,0.002,0.001,0.001,-0.001,0.001,0.002,0,1.563,0.12,-0.729
0,0.001,0.002,0.001,0.001,-0.001,0.001,0.001,0,1.363,0.127,-0.644
0,0.001,0.002,0.001,0.001,-0.002,0.001,0.002,0,1.767,0.185,-0.801
0,0.001,0.002,0.001,0.001,-0.001,0.001,0.002,0,1.564,0.193,-0.709
0,0.002,0.002,0.001,0.001,-0.002,0.001,0.002,0,1.75,0.239,-0.805
0,0.001,0.002,0.001,0.001,-0.001,0.001,0.001,0,1.367,0.217,-0.629
0,0.002,0.002,0.002,0.001,-0.002,0.001,0.002,0,1.749,0.305,-0.803
0,0.001,0.001,0.001,0.001,-0.001,0.001,0.001,0,1.356,0.261,-0.625
0,0.001,0.001,0.001,0.001,-0.002,0.001,0.001,0,1.353,0.283,-0.624
0,0.002,0.002,0.001,0.001,-0.002,0.001,0.002,0,1.554,0.337,-0.701
0,0.002,0.001,0.001,0.001,-0.002,0.001,0.001,0,1.357,0.319,-0.619
0,0.002,0.002,0.002,0.001,-0.002,0.001,0.002,0,1.735,0.435,-0.792
0,0.002,0.001,0.001,0.001,-0.002,0.001,0.001,0,1.34,0.353,-0.615
0,0.002,0.002,0.002,0.001,-0.002,0.001,0.002,0,1.727,0.476,-0.784
0,0.002,0.001,0.001,0.001,-0.002,0.001,0.001,0,1.345,0.388,-0.618
0,0.002,0.001,0.002,0.001,-0.002,0.001,0.002,0,1.534,0.463,-0.688
0,0.002,0.001,0.002,0.001,-0.002,0.001,0.001,0,1.334,0.43,-0.617
0,0.002,0.001,0.002,0.001,-0.002,0.001,0.001,0,1.331,0.447,-0.617
0,0.002,0.001,0.002,0.001,-0.002,0.001,0.001,0,1.327,0.458,-0.618
0,0.002,0.001,0.002,0.001,-0.002,0,0.001,0,1.332,0.482,-0.616
0,0.002,0.001,0.002,0.001,-0.002,0,0.001,0,1.324,0.491,-0.605
0,0.002,0.001,0.002,0.001,-0.002,0,0.001,0,1.319,0.516,-0.619
0,0.002,0.001,0.002,0.001,-0.002,0,0.001,0,1.316,0.526,-0.621
0,0.003,0.001,0.002,0.001,-0.002,0,0.002,0,1.504,0.618,-0.701
0,0.002,0.001,0.002,0.001,-0.002,0,0.001,0,1.318,0.561,-0.621
0,0.002,0.001,0.002,0.001,-0.002,0,0.001,0,1.309,0.577,-0.609
0,0.003,0.001,0.002,0.001,-0.002,0,0.001,0,1.308,0.592,-0.616
0,0.003,0.001,0.002,0.001,-0.002,0,0.001,0,1.303,0.607,-0.626
0,0.003,0.001,0.002,0,-0.002,0,0.001,0,1.304,0.614,-0.623
0,0.003,0.001,0.002,0.001,-0.002,0,0.002,0,1.477,0.727,-0.712
0,0.003,0.001,0.002,0,-0.002,0,0.001,0,1.301,0.641,-0.631
0,0.003,0.001,0.002,0,-0.002,0,0.001,0,1.295,0.655,-0.625
0,0.004,0.001,0.003,0,-0.003,0,0.002,0,1.661,0.867,-0.812
0,0.003,0,0.002,0,-0.002,0,0.001,0,1.284,0.687,-0.633
0,0.003,0,0.002,0,-0.002,0,0.001,0,1.284,0.693,-0.641
0,0.003,0,0.002,0,-0.002,0,0.001,0,1.282,0.713,-0.643
0,0.004,0,0.003,0,-0.003,0,0.002,0,1.65,0.926,-0.81
0,0.003,0,0.002,0,-0.002,0,0.001,0,1.278,0.73,-0.635
0,0.003,0,0.002,0,-0.002,0,0.001,0,1.276,0.748,-0.65
0,0.004,0,0.003,0,-0.003,0,0.001,0,1.458,0.861,-0.738
0,0.003,0,0.002,0,-0.002,0,0.001,0,1.272,0.77,-0.655
0,0.003,0,0.003,0,-0.002,0,0.001,0,1.27,0.78,-0.658
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
